Year,CommodityProduct,CommodityProduct Label,Prices,Prices Footnote
1995,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",1.86,
1995,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",4.77,
1995,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",13.53,
1995,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.44,
1995,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",158.33,
1995,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",145.94,
1995,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",149.29,
1995,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",151.15,
1995,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",126.78,
1995,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",125.67,
1995,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",1.3,
1995,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",178.76,
1995,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",166.73,
1995,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",123.81,
1995,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",125.12,
1995,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",320.95,
1995,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",259.25,
1995,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",196.91,
1995,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",625.08,
1995,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",990.91,
1995,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",628.25,
1995,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",669.58,
1995,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",13.28,
1995,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",65.01,
1995,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",495,
1995,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",2642.15,
1995,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",32.66,
1995,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",26.95,
1995,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",53.35,
1995,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",17.06,
1995,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",16.11,
1995,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",36.22,
1995,400100.01,"Rubber, TSR 20, New York CIF ($/t)",1648.17,
1995,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",158,
1995,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",88.13,
1995,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",339.5,
1995,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",316.9,
1995,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",739.95,
1995,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",584.43,
1995,510100.01,"Fine wool, 19 micron, Australia ($/t)",7753.1,
1995,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",4971.42,
1995,530300.01,"Jute, Bangladesh, BWD, FOB Mongla ($/t)",365.66,
1995,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",769.25,
1995,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",710.41,
1996,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",1.74,
1996,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",4.1,
1996,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",13.11,
1996,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.46,
1996,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",131.22,
1996,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",119.77,
1996,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",119.89,
1996,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",122.2,
1996,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",82.72,
1996,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",81.91,
1996,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",1.42,
1996,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",208.25,
1996,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",189.53,
1996,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",156.06,
1996,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",162.51,
1996,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",338.87,
1996,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",304.83,
1996,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",267.5,
1996,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",551.5,
1996,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",897.25,
1996,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",530.91,
1996,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",751.58,
1996,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",728,
1996,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",11.95,
1996,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",66.03,
1996,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",586,
1996,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",3056.74,
1996,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",33.03,
1996,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",28.57,
1996,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",51.96,
1996,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",20.65,
1996,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",18.54,
1996,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",49.2,
1996,400100.01,"Rubber, TSR 20, New York CIF ($/t)",1404.29,
1996,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",139.37,
1996,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",87.32,
1996,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",284.32,
1996,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",300.69,
1996,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",741.34,
1996,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",529.52,
1996,510100.01,"Fine wool, 19 micron, Australia ($/t)",6515.87,
1996,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",4288.77,
1996,530300.01,"Jute, Bangladesh, BWD, FOB Mongla ($/t)",454.25,
1996,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",965.5,
1996,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",868.25,
1997,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",1.84,
1997,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",3.72,
1997,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",14.76,
1997,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.51,
1997,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",198.92,
1997,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",166.8,
1997,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",185.02,
1997,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",189.05,
1997,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",80.7,
1997,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",78.74,
1997,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",2.01,
1997,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",160.82,
1997,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",151.9,
1997,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",114.57,
1997,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",118.88,
1997,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",303.51,
1997,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",295.41,
1997,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",275.75,
1997,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",564.75,
1997,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",1010.41,
1997,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",545.83,
1997,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",656.83,
1997,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",651.83,
1997,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",11.37,
1997,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",73.42,
1997,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",606.25,
1997,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",3531.14,
1997,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",32.5,
1997,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",28.88,
1997,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",64.39,
1997,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",19.09,
1997,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",18.09,
1997,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",45.8,
1997,400100.01,"Rubber, TSR 20, New York CIF ($/t)",1096.32,
1997,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",101.75,
1997,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",88.25,
1997,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",284.75,
1997,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",250.44,
1997,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",664.52,
1997,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",484.95,
1997,510100.01,"Fine wool, 19 micron, Australia ($/t)",7598.43,
1997,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",4427.93,
1997,530300.01,"Jute, Bangladesh, BWD, FOB Mongla ($/t)",302,
1997,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",924.16,
1997,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",777.5,
1998,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",1.71,
1998,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",3.71,
1998,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",14.23,
1998,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.48,
1998,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",142.82,
1998,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",121.8,
1998,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",132.24,
1998,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",135.23,
1998,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",83.92,
1998,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",82.67,
1998,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",1.89,
1998,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",129.44,
1998,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",118.86,
1998,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",101.68,
1998,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",102.84,
1998,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",304.15,
1998,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",243.25,
1998,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",170.33,
1998,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",625.91,
1998,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",909.41,
1998,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",671.08,
1998,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",657.91,
1998,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",686.66,
1998,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",8.95,
1998,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",76.18,
1998,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",661.91,
1998,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",3342.33,
1998,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",32.5,
1998,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",29.69,
1998,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",12.71,
1998,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",12.12,
1998,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",38.87,
1998,400100.01,"Rubber, TSR 20, New York CIF ($/t)",776.2,
1998,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",72.15,
1998,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",76.69,
1998,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",286.4,
1998,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",247.96,
1998,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",484.14,
1998,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",376.05,
1998,510100.01,"Fine wool, 19 micron, Australia ($/t)",5528.14,
1998,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",3363.89,
1998,530300.01,"Jute, Bangladesh, BWD, FOB Mongla ($/t)",259.05,
1998,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",964.5,
1998,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",821.33,
1999,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",1.81,
1999,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",3.56,
1999,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",12.34,
1999,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.37,
1999,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",116.44,
1999,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",88.83,
1999,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",101.54,
1999,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",103.89,
1999,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",67.63,
1999,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",67.52,
1999,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",1.8,
1999,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",115.2,
1999,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",114.8,
1999,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",94.27,
1999,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",92.63,
1999,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",248.41,
1999,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",201.66,
1999,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",165.16,
1999,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",426.46,
1999,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",832.84,
1999,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",436,
1999,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",737.08,
1999,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",694.08,
1999,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",6.27,
1999,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",51.71,
1999,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",407.87,
1999,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",3124.69,
1999,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",42.8,
1999,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",26.96,
1999,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",53.47,
1999,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",17.8,
1999,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",17.16,
1999,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",39.78,
1999,400100.01,"Rubber, TSR 20, New York CIF ($/t)",704.18,
1999,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",62.84,
1999,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",72.15,
1999,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",269.27,
1999,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",237.37,
1999,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",600.81,
1999,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",440.54,
1999,510100.01,"Fine wool, 19 micron, Australia ($/t)",6192.49,
1999,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",2764.71,
1999,530300.01,"Jute, Bangladesh, BWD, FOB Mongla ($/t)",275.7,
1999,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",879.46,
1999,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",695.92,
2000,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",1.92,
2000,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",3.65,
2000,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",14.01,
2000,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.42,
2000,080300.02,"Bananas, Central America, Main Brands (average of US East and West Coast prices), FOR (US$/kg)",0.41,
2000,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",102.6,
2000,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",79.86,
2000,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",85.09,
2000,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",87.07,
