Year,CommodityProduct,CommodityProduct Label,Prices,Prices Footnote
2000,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",42.11,
2000,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",41.41,
2000,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",2.02,
2000,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",119.17,
2000,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",119.63,
2000,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",86.75,
2000,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",90,
2000,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",202.39,
2000,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",211.83,
2000,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",203.69,
2000,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",338.14,
2000,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",756.76,
2000,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",310.25,
2000,151211.01,"Sunflower oil, in bulk, European Union, FOB N.W. European ports ($/t)",391.83,
2000,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",450.33,
2000,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",443.5,
2000,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",8.17,
2000,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",40.26,
2000,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",407.87,
2000,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",3005.12,
2000,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",44,
2000,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",27.67,
2000,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",55.61,
2000,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",28.27,
2000,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",26.08,
2000,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",73.85,
2000,400100.01,"Rubber, TSR 20, New York CIF ($/t)",726.5,
2000,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",66.71,
2000,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",80.22,
2000,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",275.42,
2000,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",202.4,
2000,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",594.69,
2000,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",448.24,
2000,510100.01,"Fine wool, 19 micron, Australia ($/t)",7335.42,
2000,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",2809.78,
2000,530300.01,"Jute, Bangladesh, BWD, FOB Mongla ($/t)",278.83,
2000,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",782.05,
2000,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",628.7,
2001,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",2.1,
2001,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",2.89,
2001,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",13.67,
2001,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.58,
2001,080300.02,"Bananas, Central America, Main Brands (average of US East and West Coast prices), FOR (US$/kg)",0.57,
2001,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",72.22,
2001,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",50.52,
2001,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",61.93,
2001,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",62.28,
2001,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",27.3,
2001,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",27.54,
2001,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",1.51,
2001,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",129.88,
2001,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",119,
2001,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",87.69,
2001,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",91.03,
2001,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",172.83,
2001,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",195.83,
2001,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",204.63,
2001,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",353.23,
2001,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",759.23,
2001,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",287.45,
2001,151211.01,"Sunflower oil, in bulk, European Union, FOB N.W. European ports ($/t)",484.25,
2001,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",318.08,
2001,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",305.3,
2001,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",8.63,
2001,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",49.38,
2001,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",465.32,
2001,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",3005.1,
2001,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",44,
2001,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",28.92,
2001,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",43.95,
2001,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",24.42,
2001,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",22.71,
2001,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",70.46,
2001,400100.01,"Rubber, TSR 20, New York CIF ($/t)",613.19,
2001,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",57.51,
2001,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",84.6,
2001,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",266.05,
2001,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",195.27,
2001,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",481.35,
2001,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",409.8,
2001,510100.01,"Fine wool, 19 micron, Australia ($/t)",6234.36,
2001,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",3324.31,
2001,530300.01,"Jute, Bangladesh, BWD, FOB Mongla ($/t)",329.61,
2001,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",842.34,
2001,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",698.97,
2002,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",2.1,
2002,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",2.94,
2002,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",10.38,
2002,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.52,
2002,080300.02,"Bananas, Central America, Main Brands (average of US East and West Coast prices), FOR (US$/kg)",0.51,
2002,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",65.25,
2002,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",45.09,
2002,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",60.43,
2002,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",62.31,
2002,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",30.83,
2002,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",29.75,
2002,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",1.49,
2002,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",151.45,
2002,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",129.39,
2002,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",96.32,
2002,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",100.5,
2002,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",191.87,
2002,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",212.66,
2002,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",195.7,
2002,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",461.71,
2002,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",719.43,
2002,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",410.89,
2002,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",421,
2002,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",412.51,
2002,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",6.88,
2002,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",80.65,
2002,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",638.83,
2002,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",2743.54,
2002,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",44,
2002,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",28.62,
2002,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",38.64,
2002,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",24.96,
2002,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",23.72,
2002,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",58.14,
2002,400100.01,"Rubber, TSR 20, New York CIF ($/t)",856.27,
2002,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",76.49,
2002,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",82.12,
2002,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",236.02,
2002,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",201.27,
2002,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",526.81,
2002,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",402.73,
2002,510100.01,"Fine wool, 19 micron, Australia ($/t)",6444.07,
2002,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",5656.51,
2002,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",777.4,
2002,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",659.91,
2003,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",2.12,
2003,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",3,
2003,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",10.77,
2003,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.37,
2003,080300.02,"Bananas, Central America, Main Brands (average of US East and West Coast prices), FOR (US$/kg)",0.37,
2003,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",67.3,
2003,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",50.82,
2003,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",64.08,
2003,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",64.29,
2003,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",38.39,
2003,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",36.49,
2003,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",1.54,
2003,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",150.38,
2003,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",151.64,
2003,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",102.25,
2003,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",106.99,
2003,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",197.61,
2003,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",264,
2003,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",232.64,
2003,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",558.58,
2003,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",1209.44,
2003,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",476.7,
2003,151211.01,"Sunflower oil, in bulk, European Union, FOB N.W. European ports ($/t)",593.33,
2003,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",467.33,
2003,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",457.03,
2003,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",7.08,
2003,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",79.6,
2003,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",640.33,
2003,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",2647.73,
2003,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",44,
2003,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",31.04,
2003,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",40.63,
2003,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",28.85,
2003,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",26.73,
2003,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",88.46,
2003,400100.01,"Rubber, TSR 20, New York CIF ($/t)",1120.13,
2003,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",108.27,
2003,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",68.31,
2003,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",279.48,
2003,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",242.64,
2003,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",550.99,
2003,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",431.87,
2003,510100.01,"Fine wool, 19 micron, Australia ($/t)",7020.4,
2003,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",6589.91,
2003,530300.01,"Jute, Bangladesh, BWD, FOB Mongla ($/t)",241.96,
2003,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",798.41,
2003,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",698.41,
2004,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",2.67,
2004,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",3.35,
2004,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",10.11,
2004,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.52,
2004,080300.02,"Bananas, Central America, Main Brands (average of US East and West Coast prices), FOR (US$/kg)",0.52,
2004,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",84.15,
2004,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",68.17,
2004,090100.03,"Coffee, other mild Arabicas, ex-dock US (¢/lb.)",80.14,
2004,090100.04,"Coffee, other mild Arabicas, ex-dock EU (¢/lb.)",80.63,
2004,090100.05,"Coffee, Robustas, ex-dock US (¢/lb.)",37.27,
2004,090100.06,"Coffee, Robustas, ex-dock EU (¢/lb.)",35.65,
2004,090200.01,"Tea, Kenya Mombasa/Nairobi, auction price ($/kg)",1.55,
2004,100100.01,"Wheat, United States, n° 2 Hard Red Winter (ordinary), FOB Gulf ($/t)",160.61,
2004,100100.02,"Wheat, Argentina, Trigo Pan, Up River, FOB ($/t)",137.48,
2004,100500.01,"Maize, Argentina, Rosario, Up River, FOB ($/t)",104.33,
2004,100500.02,"Maize, United States, n° 3 yellow, FOB Gulf ($/t)",112.31,
2004,100600.01,"Rice, Thailand, white milled, 5% broken, export price, FOB ($/t)",237.66,
2004,120100.01,"Soybeans, in bulk, United States, n° 2 yellow, CIF Rotterdam ($/t)",306.5,
2004,120810.01,"Soybean meal, in bulk, 45/46% protein, Hamburg FOB ex-mill ($/t)",259.88,
2004,150710.01,"Soybean oil, in bulk, Netherlands, FOB ex-mill ($/t)",618.22,
2004,150810.01,"Groundnut oil, in bulk, any origin, CIF Rotterdam ($/t)",1291.62,
2004,151110.01,"Palm oil, in bulk, Malaysia/Indonesia, 5% FFA, CIF ($/t)",499.28,
2004,151211.01,"Sunflower oil, in bulk, European Union, FOB N.W. European ports ($/t)",684.08,
2004,151311.01,"Coconut oil, in bulk, Philippines/Indonesia, CIF Rotterdam ($/t)",660.75,
2004,151321.01,"Palm kernel oil, in bulk, Malaysia/Indonesia, CIF Rotterdam ($/t)",657.45,
2004,170100.01,"Sugar, average of I.S.A. daily prices, FOB & Stowed, in bulk, Caribbean ports (¢/lb.)",7.16,
2004,180100.01,"Cocoa beans, average daily prices New York/London (¢/lb.)",70.23,
2004,230120.01,"Fish meal, in bulk, 64/65% protein, FCA, Bremen ($/t)",648.58,
2004,240100.01,"Tobacco, unmanufactured, US import unit value  ($/t)",2740.65,
2004,251000.01,"Phosphate rock, Khouribga, 70% BPL, contract, FAS Casablanca ($/t)",44,
2004,260100.04,"Iron ore, Brazilian to Europe, Vale Itabira SSF, 64.5% Fe content, FOB (¢/Fe unit)",36.45,
2004,260800.02,"Zinc, Prime Western, delivered, North America (¢/lb.)",52.46,
2004,270900.01,"Crude oil, UK Brent, light blend API 38°, spot price, FOB UK ports ($/barrel)",38.3,
2004,270900.02,"Crude oil, Dubai, medium, Fateh API 32°, spot price, FOB Dubai ($/barrel)",33.45,
2004,271100.01,"Natural gas, index, Europe, United States and Japan (2010=100)",95.39,
2004,400100.01,"Rubber, TSR 20, New York CIF ($/t)",1350.55,
2004,400100.02,"Rubber, RSS n°3, Singapore Commodity Exchange, 1st contract (¢/kg)",128.03,
2004,410100.01,"Cattle hides, US Chicago packer's heavy native steers, FOB shipping point (¢/lb.)",67.16,
2004,440300.01,"Tropical logs, Sapele, high quality (loyal and marchand), FOB, Cameroon ($/m3)",331.3,
2004,440300.02,"Tropical logs, Okoume (60% CI, 40% CE, 20% CS), West Africa, FOB ($/m3)",273.49,
2004,440700.01,"Sawnwood, Dark Red Meranti, Malaysia, CFR plus commission, UK ($/m3)",581.29,
2004,441200.01,"Plywood, Africa & SE Asia, Lauan, 3-ply, 91cmx182cmx4mm, wholesale Tokyo (¢/sheet)",464.82,
2004,510100.01,"Fine wool, 19 micron, Australia ($/t)",7132.8,
2004,510100.02,"Coarse wool, 23 micron, AWEX auction price, Australia ($/t)",5532,
2004,530500.01,"Sisal, Tanzania/Kenya, n° 2 & 3 long, FOB ($/t)",967.5,
2004,530500.02,"Sisal, Tanzania/Kenya, n° 3 & UG, FOB ($/t)",873.75,
2005,020100.01,"Beef, Australia/New Zealand, frozen, CIF US ports ($/kg)",2.73,
2005,030212.01,"Salmon, fresh, fish-farm bred, export price, Norway ($/kg)",4.06,
2005,030613.01,"Shrimps, brown, no. 1, shell-on, headless, Mexico ($/kg)",9.7,
2005,080300.01,"Bananas, Central and South America, FOT, US import price ($/kg)",0.6,
2005,080300.02,"Bananas, Central America, Main Brands (average of US East and West Coast prices), FOR (US$/kg)",0.59,
2005,090100.01,"Coffee, Colombian mild Arabicas, ex-dock US (¢/lb.)",117.01,
2005,090100.02,"Coffee, Brazilian and other natural Arabicas, ex-dock USA (¢/lb.)",101.36,
