country_name,year,gdp,gdpgrowth,gdppercap2010usd,gdppercapcurrentusd,percenttradegpd
Netherlands,2019,907050863145.097,1.67741836780002,55488.967075566,52331.3167277797,156.224459948633
New Zealand,2017,205415864857.984,3.16309754201411,37725.1212214712,42849.426324701,53.8501715645581
New Zealand,2018,207920613961.749,3.11624261537958,38522.2469913962,42949.9305849512,55.9419498900163
New Zealand,2019,206928765543.935,2.81107010182147,38992.97446258,42084.3533748088,0
Nicaragua,2017,13785909906.1925,4.63082155203914,1957.84404237131,2159.157867515,96.3802171966235
Nicaragua,2018,13063904770.3561,-3.9498638070627,1857.05227261267,2020.55192996381,93.620938943446
Nicaragua,2019,12520915291.1837,-3.87904754979556,1763.20262362277,1912.90374537869,95.0758836210015
Niger,2017,11189541083.3975,4.99909716473381,535.174835632604,517.975030051999,39.0716364473453
Niger,2018,12846952856.8458,7.21917266805082,552.321162531903,572.427154260028,37.509972099642
Niger,2019,12911689659.351,5.90279178979098,563.149109110671,553.89505038138,37.7939168794606
Nigeria,2017,375746469538.666,0.805886619542704,2399.73124634223,1968.56473841262,26.3475990009104
Nigeria,2018,397190484464.308,1.92275734157302,2383.41981005925,2027.77797925505,33.0078334908649
Nigeria,2019,448120428858.769,2.2084292771582,2374.36943003918,2229.85869624463,34.0238778317108
North America,2017,21176374062226.8,2.44732164573603,53318.9536408337,58564.1583184882,30.6301030552034
North America,2018,22303646726082.2,2.83765758745641,54497.9074488217,61305.8921664562,31.0565444108879
North America,2019,23177135742520,2.11206121203504,55332.052716814,63344.0775191408,29.8427917845306
Northern Mariana Islands,2017,1601000000,25.5681818181818,23239.6992851692,28305.222587603,121.424109931293
Northern Mariana Islands,2018,1323000000,-19.6078431372549,18577.7914891156,23258.6758552794,108.692365835223
Norway,2017,398393955268.99,2.3232584068849,91549.0378687312,75496.7540581998,69.1644246402997
Norway,2018,434166615431.909,1.28954820126177,92119.522964297,81734.4655736102,71.0741858923888
Norway,2019,403336363636.364,1.15472193916453,92556.3216445989,75419.6348688089,72.1464996506412
OECD members,2017,50320155133068,2.57055684978542,38271.0821227879,37416.3149985587,56.9362274261686
OECD members,2018,53201637655856.3,2.20674015507447,38890.8221148243,39331.5342331279,58.2347778123849
OECD members,2019,53699374881339.8,1.6254698320728,39310.3174639424,39485.8942032928,60.6067467162257
Oman,2017,70598026282.7982,0.346322040517236,16067.0727205441,15130.5207386726,101.878505911169
Oman,2018,79788768968.949,1.76356090437298,15796.7264464046,16521.1822816125,102.293711757081
Oman,2019,76331518668.5771,-1.64792621326673,15082.0160219027,15343.0620043106,106.749152781738
Other small states,2017,398893497014.27,1.05889099016568,13715.1936834803,13230.8250084338,110.682813621693
Other small states,2018,442417900539.206,2.02204133244757,13714.3956560691,14382.7979768801,111.753295538539
Other small states,2019,432092892349.402,1.86720186900817,13703.0950859158,13778.2935135186,105.438452271871
Pacific island small states,2017,10212875641.1009,4.14768864269885,3405.74147167451,4216.56193921309,97.7216745020149
Pacific island small states,2018,10667782837.6444,2.86560001597135,3453.03816943927,4341.14352379779,101.497980368013
Pacific island small states,2019,10634784072.6223,0.638678222595644,3424.46566644882,4264.66741440106,0
Pakistan,2017,304567253219.097,5.55427743729406,1155.36336715957,1464.99330546855,25.8528368532
Pakistan,2018,314567541558.339,5.83641749754401,1197.91265061769,1482.30566684338,29.043321842986
Pakistan,2019,278221906022.841,0.98882943984708,1185.45677074611,1284.70204090039,30.4382082628105
Palau,2017,286106800,-1.91636045319476,12257.7159356116,16066.1949685535,127.762985527621
Palau,2018,280435700,4.05888512365482,12684.7243663096,15660.6745965265,125.109939922419
Palau,2019,268354919.433594,-4.24729446961922,12077.8446772012,14901.9835314079,0
Palestinian Territory,2017,16128000000,1.41936756294787,3025.23275869508,3620.36048715937,68.4486607142857
Palestinian Territory,2018,16276600000,1.22707737782703,2985.75909232001,3562.33094270256,71.4012754506469
Palestinian Territory,2019,0,0.949014484957928,2939.32977739301,0,69.2051563132009
Panama,2017,62219000000,5.59900676302183,11530.0712587088,15150.345612161,87.6655041064626
Panama,2018,65128200000,3.69210086368123,11755.1149696561,15592.573678922001,89.3921527080435
Panama,2019,66800800000,3.00638929488115,11910.1553367817,15731.0160348471,83.2096322199734
Papua New Guinea,2017,22742613549.3956,3.53461088359532,2452.32677778713,2695.25188280292,0
Papua New Guinea,2018,24109509856.1866,-0.279252336784467,2397.65996605516,2801.37399744404,0
Papua New Guinea,2019,24829107011.0701,5.90000000000008,2489.99704411109,2829.17030896837,0
Paraguay,2017,39008900331.6733,4.95377197900746,5272.36081198152,5680.58076826353,68.6778314041773
Paraguay,2018,40384691790.5685,3.3561721532668,5379.58163547209,5805.67561638869,70.6757670870668
Paraguay,2019,38145288939.8488,-0.0299143932940922,5310.36062271648,5414.79913793258,69.1576013472339
Peru,2017,211007207483.515,2.51883544233135,6314.29143772856,6710.50802896038,47.5135503619971
Peru,2018,222044970486.217,3.97693571755005,6453.56052508568,6941.23584763012,48.9137033022597
Peru,2019,226848050819.525,2.1501313906839,6486.63461847252,6977.69578355382,47.1218925844715
Philippines,2017,328480738147.216,6.9309883258402,3042.68677975457,3123.23422944462,68.1683697426727
Philippines,2018,346841896890.281,6.34148557153473,3190.77834847406,3252.09232413346,72.1633982990273
Philippines,2019,376795508678.853,6.04057525655762,3337.68200959564,3485.08421835861,68.6069060624368
Poland,2017,526508877305.321,4.83065457036179,15802.7047886969,13864.6817579973,104.554498237291
Poland,2018,587411745161.558,5.353704746044,16648.7682645826,15468.4822194105,107.420264852903
Poland,2019,595858207011.512,4.54091951432764,17406.5520804528,15692.5070255563,106.363796903317
Portugal,2017,221357874718.93,3.50634473938494,23380.6926964918,21490.429863104,84.4391405215721
Portugal,2018,242313116577.967,2.84932594937632,24085.4157067296,23562.5545228191,86.4287609308408
Portugal,2019,238785085030.988,2.23597655505208,24658.5001966101,23252.0585181211,86.7823274210182
Post-demographic dividend,2017,47470259139153.2,2.43195816527735,43377.4142034587,42929.5335974392,58.5092904274707
Post-demographic dividend,2018,50282104947774.3,2.10134583304185,44142.4223327511,45321.9986147501,59.7112954544054
Post-demographic dividend,2019,50769917916181.5,1.57757213498668,44698.8760329009,45618.8861568374,62.2287226298652
Pre-demographic dividend,2017,1267095772749.34,1.38866670210381,1505.38135141875,1416.52067917685,48.1737111057101
Pre-demographic dividend,2018,1338754447613.99,1.99130480546819,1493.65868428363,1455.98228944785,53.6627731205513
Pre-demographic dividend,2019,1403794376560.53,2.9669549228723,1496.60419961922,1485.64958462252,53.047132258457
Puerto Rico,2017,103445500000,-2.88595475858821,27561.0530580691,31108.7527508912,113.13126235554
Puerto Rico,2018,100979900000,-4.65959595959596,27362.4344457212,31621.8934700005,105.997629231164
Puerto Rico,2019,104988600000,1.18766355536251,27684.4605117758,32873.7192730424,0
Qatar,2017,161099122215.307,-1.49760468956656,64472.8472825253,59124.9323657393,91.4945879251807
Qatar,2018,183334953813.209,1.23487219150027,63932.6647698543,65908.0669010848,91.8384489809424
Qatar,2019,175837550996.185,0.774808391380645,63281.6746784339,62088.0618276987,90.3196917644625
Romania,2017,211695422578.655,7.31944852925453,10981.6403602154,10807.7953907179,86.5185593073843
Romania,2018,241457403085.042,4.47452377497343,11540.6230029705,12399.889335731,87.1366571453939
Romania,2019,250077444017.084,4.15262741240312,12091.8953918152,12919.5296441908,84.5598692285511
Russian Federation,2017,1574199387070.9,1.82579006355112,11550.5251205402,10720.3325853448,46.8765243371311
Russian Federation,2018,1669583089322.96,2.53633130140389,11844.4386003203,11370.8134559314,51.1331401438981
Russian Federation,2019,1699876578871.35,1.34187544067058,12011.5318008407,11584.9953826104,49.074069867083
Rwanda,2017,9253098954.27769,3.97628969448469,799.466868138239,772.318471775428,53.6752716384763
Rwanda,2018,9635951159.79293,8.57942454050658,845.40579629484,783.287184222986,55.8214030154997
Rwanda,2019,10354417725.1555,9.42867522388025,901.304358327991,820.025241658159,57.9471787220262
Saint Kitts And Nevis,2017,996944444.444444,-1.97734194177123,16589.4665787434,19158.7448006081,0
Saint Kitts And Nevis,2018,1010822222.22222,2.92393881700276,16943.6357147361,19276.5212674439,0
Saint Kitts And Nevis,2019,1053244444.44444,2.84280532627544,17294.704568271,19934.9745323929,0
Saint Lucia,2017,1999090407.40741,3.4888486595471,9046.27422750253,11047.4449858109,0
Saint Lucia,2018,2065875074.07407,2.63946235416486,9237.36851343066,11357.8890096382,0
Saint Lucia,2019,2122450629.62963,1.72883843181566,9350.74809965205,11611.4154473966,0
Saint Vincent And The Grenadines,2017,792177777.777778,1.00035787930946,6730.89902159826,7212.96018080962,0
Saint Vincent And The Grenadines,2018,811300000,2.16312894408262,6852.59995580625,7361.4009618002,0
Saint Vincent And The Grenadines,2019,824718518.518518,0.494924137323551,6862.91432374891,7457.50950382514,0
Samoa,2017,832153612.557186,1.04487968940552,3848.30135700844,4259.7650014189,78.6973627170352
Samoa,2018,821496064.526185,-2.06327306640259,3753.95008055331,4188.52834612851,85.9763623319875
Samoa,2019,852250190.985485,3.58062555818709,3869.28782709263,4324.01401840457,88.8645750184543
San Marino,2017,1528630707.49794,0.602381214348185,49542.768796903,45399.0290605549,313.85032377067
San Marino,2018,1655300872.53427,1.31277140529018,50023.786423779,48995.1420019023,309.487956436918
Sao Tome And Principe,2017,375614556.382313,3.84898238657834,1283.60669167662,1813.78323514196,0
Sao Tome And Principe,2018,412261829.648576,2.94526790781877,1296.74716937174,1953.58828993582,0
Sao Tome And Principe,2019,418637388.988052,1.30162344619526,1289.02171397044,1946.64361370086,0
Saudi Arabia,2017,688586244286.512,-0.741502651543101,20693.944320052,20803.7459178785,64.184994282698
Saudi Arabia,2018,786521831571.957,2.43411077754232,20819.747675011,23338.9634580718,66.6867663122879
Saudi Arabia,2019,792966838161.659,0.331435728758152,20542.1670613338,23139.7986561214,63.6597579433035
Senegal,2017,20996564751.5994,7.4074861863013,1495.34188817617,1361.69958778497,57.7052798455617
Senegal,2018,23236007428.2582,6.3795565836490304,1547.09470286576,1465.59100640191,60.5156729330092
Senegal,2019,23578084052.0147,5.27119235758356,1584.47152910985,1446.83096499408,60.5064024561698
Serbia,2017,44179055279.8887,2.10116384741241,6565.46390257786,6292.54362926707,107.527719112101
Serbia,2018,50640650221.4622,4.4951212927627,6898.17501524525,7252.40185773992,109.494865710998
Serbia,2019,51475016532.1293,4.24851343995569,7230.20823814914,7411.83611634734,112.082066034767
Seychelles,2017,1524486800.36049,4.37599595768887,14028.7209633324,15906.0839118192,189.34849610299
Seychelles,2018,1586008999.74841,3.75354119311118,14417.0554343701,16390.8249080053,182.354513197707
Seychelles,2019,1703387387.32319,5.31251416125629,15048.7469258275,17448.2702926831,172.259536765041
Sierra Leone,2017,3739577973.23943,4.21118264884808,466.94506935512,499.38070781976,74.0852938258157
Sierra Leone,2018,4085114794.22324,3.44616262140143,472.825438057197,533.991184258936,56.6958306351663
Sierra Leone,2019,4121733705.29165,5.50768645784532,488.455873508535,527.533634399111,53.5178050183571
Singapore,2017,341863349989.138,4.33660491918172,57378.8619656214,60913.745333494,316.012570774686
Singapore,2018,373217081850.534,3.43811104161446,59073.4875764707,66188.7793961798,326.938834537953
Singapore,2019,372062527488.638,0.733309934559728,58829.635369588,65233.2824392302,319.148381585353
Sint Maarten (Dutch Part),2017,1191620111.73184,-5.80000000000001,0,29369.0568278169,164.613220815752
Sint Maarten (Dutch Part),2018,1185474860.3352,-6.59999999999989,0,29160.1038110689,171.72478793591
Slovakia,2017,95494424978.5166,3.04327955580635,19832.1902249211,17556.6008176369,188.106721379078
Slovakia,2018,105701930962.982,3.76863150894924,20551.10771133,19406.3475337924,190.54363649986
Slovakia,2019,105079673009.733,2.31702345469655,20999.1300367905,19266.2754990139,184.479249423884
Slovenia,2017,48586603447.6954,4.79354876042457,25729.5752995852,23512.8172674713,157.280150918657
Slovenia,2018,54161636034.6517,4.38450172090073,26760.4835146751,26115.9133661854,161.102271299837
Slovenia,2019,54174227308.8862,3.18434162415744,27426.7941065029,25946.1821852127,159.027557774336
Small states,2017,480558936881.719,1.0346736947246,12254.1016425897,12048.3497736171,108.321094314926
Small states,2018,528052950897.02,1.98337235512594,12284.4288626959,13013.7513684515,109.610199927473
Small states,2019,520457174770.632,1.72197862561828,12290.3154562072,12615.4658503025,103.644221901117
Solomon Islands,2017,1483758906.61054,5.34358769476628,1751.51421204624,2332.8148736562,0
Solomon Islands,2018,1593964162.21314,3.94424954963497,1773.69305996148,2441.51739308263,0
Solomon Islands,2019,1589913622.23799,1.19492839551218,1749.4272554716,2373.63247042576,0
Somalia,2017,0,0,0,0,124.607418282655
Somalia,2018,0,0,0,0,132.258716015303
Somalia,2019,0,0,0,0,133.989590045869
South Africa,2017,349554116683.818,1.41451262585058,7476.38632385801,6132.4798409721,57.9738949311917
South Africa,2018,368288939768.322,0.787055570495099,7433.61539826952,6374.02819575944,59.470333710239
South Africa,2019,351431649241.439,0.152583316664234,7345.96241792901,6001.40081394888,59.2045360593849
South Asia,2017,3345716338949.23,6.82901871131874,1790.92738805557,1866.1590187187,39.4503157045885
South Asia,2018,3445471615274.75,6.09594960041979,1877.53010157301,1898.97100423962,42.196753539255504
South Asia,2019,3591836570466.89,4.14292161661562,1932.53400870455,1956.57592140193,39.0917569777727
South Asia (IDA & IBRD),2017,3345716338949.23,6.82901871131874,1790.92738805557,1866.1590187187,39.4503157045885
South Asia (IDA & IBRD),2018,3445471615274.75,6.09594960041979,1877.53010157301,1898.97100423962,42.196753539255504
South Asia (IDA & IBRD),2019,3591836570466.89,4.14292161661562,1932.53400870455,1956.57592140193,39.0917569777727
Spain,2017,1312539279462.36,2.97364119053731,32308.5920135469,28170.1678643302,66.6925732463354
Spain,2018,1422153839840.78,2.43004714546871,32949.0781809939,30389.3609902899,67.5728529422267
Spain,2019,1393490524517.64,1.95012689445046,33392.5273598896,29600.3782526602,66.7761646309525
Sri Lanka,2017,87428125557.573,3.5781696792194,3860.15030770564,4077.04372120747,50.8867702027813
Sri Lanka,2018,88425889592.1519,3.3064174132235,3946.19374389424,4080.56712469552,53.2274151312643
Sri Lanka,2019,84008783756.068,2.28346530118198,4011.68194141576,3853.08369288942,52.3708635777425
Sub-Saharan Africa,2017,1641784086541.64,2.38092319373328,1667.46882553578,1563.37508530051,49.8987523916744
Sub-Saharan Africa,2018,1721156393779.7,2.3865132187757,1662.68929496857,1596.16617525386,53.4543305942751
Sub-Saharan Africa,2019,1766941400078.09,2.28746596391747,1656.70296021843,1596.21373429876,53.0754247984841
Sub-Saharan Africa (excluding high income),2017,1626990301193.13,2.36883082666208,1656.05095641863,1551.29750686062,49.3523329331187
Sub-Saharan Africa (excluding high income),2018,1705376028962.5,2.37518038319693,1651.06792614227,1583.53202065792,52.9565333476086
Sub-Saharan Africa (excluding high income),2019,1751180043654.43,2.2795647607439,1644.94439822789,1583.92606462045,52.6055284412891
Sub-Saharan Africa (IDA & IBRD countries),2017,1641784086541.64,2.38092319373327,1667.46882553578,1563.37508530051,49.8987523916744
Sub-Saharan Africa (IDA & IBRD countries),2018,1721156393779.71,2.3865132187757,1662.68929496857,1596.16617525387,53.4543305942751
Sub-Saharan Africa (IDA & IBRD countries),2019,1766941400078.09,2.28746596391747,1656.70296021843,1596.21373429876,53.0754247984841
Sudan,2017,45021077955.328,0.767861503884745,1900.09277096785,1111.86844893858,21.8525944754794
Sudan,2018,33128480498.7296,-2.28994935878305,1812.12145447981,623.867252394076,17.9267615790048
Sudan,2019,30513456084.7961,-2.50353727262947,1724.08526921269,441.505603374484,16.6685272635245
Suriname,2017,3216207914.31281,1.76230388996346,7972.8403897508,5637.5149461838,0
Suriname,2018,3464656616.41541,2.5765575501584,8100.37115596767,6015.16460686684,0
Suriname,2019,3697371949.58434,0.26765493102738,8046.94567736361,6359.83361442737,0
Sweden,2017,541018749769.097,2.56792452526476,57467.2499709708,53791.5087298403,84.9347494342818
Sweden,2018,555455371487.089,1.95002284569983,57911.2289848069,54589.0603860606,89.1311983954621
Sweden,2019,530883869004.977,1.26098005513558,58012.9614370694,51615.0206514946,90.484885840975
Switzerland,2017,679950481622.843,1.79940884956473,77684.0482075308,80449.9945127739,119.508030758233
Switzerland,2018,705140620046.7,2.75055377478878,79234.9630198638,82818.1081617471,120.032795961791
Switzerland,2019,703082435158.864,0.928832411662611,79406.6576671331,81993.72712595,119.438495616095
Tajikistan,2017,7157865188.25222,7.61749269091885,1024.8589537466,806.041573098044,56.6427441599017
Tajikistan,2018,7522947810.12326,7.30000028747864,1073.02183482136,826.621530538704,0
Tajikistan,2019,8116626794.25837,7.01126898499351,1121.13023002235,870.787589323223,0
Tanzania,2017,53320625958.5628,6.78568011405198,937.301491612021,1004.84112066441,32.2389410060768
Tanzania,2018,58001200572.3965,5.44496763189635,959.354688726875,1060.99461489421,0
Tanzania,2019,63177068174.549,5.79137137632071,985.44817311162,1122.12181047515,0
Thailand,2017,456294704152.647,4.06625034855084,6135.47195990825,6592.91490169864,120.907921976946
Thailand,2018,506514103905.268,4.15076208786206,6370.01497597885,7295.47561612095,120.899245073744
Thailand,2019,543548969968.693,2.35469391059033,6501.55605590845,7806.74221105532,110.394165262148
Timor-Leste,2017,1599338100,-4.10360974458959,865.703386405219,1286.40575068308,56.8627359030589
Timor-Leste,2018,1559894900,-1.0539022514868,839.886178819436,1230.2281911588,63.4203945406835
Timor-Leste,2019,2017924900,18.7235248037601,977.751266022885,1560.50982160188,83.6889816860875
Togo,2017,4819949975.26077,4.35741391523395,661.148125888518,626.091527901405,76.845916208041
Togo,2018,5364369025.63973,4.93115522236378,676.987731497482,679.97276057805,75.667524717917
Togo,2019,5490272413.38702,5.33866981228348,696.076939317577,679.290249091295,71.6546045136006
Tonga,2017,460379144.989821,3.32243254438831,4415.88949717479,4513.60953145965,87.6154121368254
Tonga,2018,489235527.395387,0.300009403851803,4377.67740321618,4740.79214895188,86.8614009197371
Tonga,2019,512350059.421629,0.734030017207445,4355.0754329506,4903.15290276599,87.6092013449047
Trinidad And Tobago,2017,22474828527.1775,-2.31211562077206,15261.872265747,16238.1931916674,0
Trinidad And Tobago,2018,23808146747.7994,-0.245213697183146,15161.0684555798,17129.9130902577,0
Trinidad And Tobago,2019,24269714809.9078,-0.00281000000001086,15105.0523313771,17397.9817601543,0
Tunisia,2017,39802430354.6334,1.91692832666639,4343.43987763926,3481.22873876516,100.003842239714
Tunisia,2018,39770297328.9509,2.66445332282932,4408.36602348828,3438.78908914627,109.77799521222
Tunisia,2019,38796687568.157,1.04304533812767,4405.01691212466,3317.4535932122,109.377399095261
Turkey,2017,858988610574.035,7.50199749358555,14975.087280729,10591.4743712025,55.7621687511676
Turkey,2018,778381859840.942,2.95896672404676,15190.0994746957,9455.59365384828,62.5474067902739
Turkey,2019,761425499358.159,0.916534797206751,15125.3911212146,9126.56134585014,62.6828637382741
Turkmenistan,2017,37926285714.2857,6.50000004682975,7318.06550054699,6587.09031628698,53.5753567069955
Turkmenistan,2018,40761142857.1429,6.19999994137119,7647.93580378613,6966.63541063077,35.1633909045029
Turks And Caicos Islands,2017,1022365000,-2.490222604148,0,27545.8709416678,0
Turks And Caicos Islands,2018,1113178000,5.61095461704357,0,29554.7059604407,0
Turks And Caicos Islands,2019,1197415000,5.32455729668722,0,31353.3293184258,0
Tuvalu,2017,40619251.9926426,4.0940177168018,3590.29247132932,3572.49357894833,0
Tuvalu,2018,42588164.9731022,2.50000000000001,3635.91988477491,3700.74426252192,0
Tuvalu,2019,47271463.3298575,9.75609756097559,3943.35639480432,4059.02999569444,0
Uganda,2017,30756466548.0543,3.80912902932442,912.986563213879,747.196907377979,36.8370529331773
Uganda,2018,32916147253.2718,6.16261913900348,933.843780479552,770.452453254239,36.6547553989727
Uganda,2019,35165157016.9125,6.80332681328235,962.535212928424,794.341077917102,39.5658874934212
Ukraine,2017,112190355158.178,2.46603562470679,2988.50421463927,2640.67567655839,103.71784138917
Ukraine,2018,130901858421.72,3.40529852208769,3106.03903618704,3096.81740221352,99.1189958085669
Ukraine,2019,153781069118.148,3.23349118845559,3224.93516522753,3659.03131229487,90.1737901314459
United Arab Emirates,2017,385605506854.881,2.37353670828251,41460.2834462501,40644.804043392,175.004350438256
United Arab Emirates,2018,422215043584.969,1.18985564163665,41327.3827625282,43839.3563491413,159.728773540957
United Arab Emirates,2019,421142267937.65,1.67772037080395,41420.4830318379,43103.3230583165,160.936092884595
United Kingdom,2017,2666229179958.01,1.89207700716807,43010.7063455549,40361.4173832159,61.9451388664298
United Kingdom,2018,2860667727551.97,1.34072060244353,43324.0497776422,43043.2278164551,62.6190596109507
United Kingdom,2019,2829108219165.8,1.46265820190786,43711.708459262,42330.117537005,64.2877735623301
United States,2017,19519353692000,2.36980078440416,53552.4850143768,60062.2223132211,27.1763762453575
United States,2018,20580159776000,2.92732573232968,54832.9782332551,62996.4712852605,27.5355879724925
United States,2019,21433226000000,2.16117628829923,55753.1443685885,65297.517508274,26.3141535483273
Upper middle income,2017,23580671477850.7,4.81515716988012,7950.52928585796,8368.52809406641,46.9463834588384
Upper middle income,2018,25273285727694.1,4.2483650428305,8230.10278802294,8906.24387559177,49.5787118058151
Upper middle income,2019,25807761543981.8,3.59689343230487,8471.91870158105,9036.76525522062,47.8487786255883
Uruguay,2017,59530088537.3307,2.59133869196167,14437.3846912687,17322.1473894404,39.7639193153459
Uruguay,2018,59596885024.3487,1.62008362892945,14617.464002064,17277.9701105496,39.9922435701169
Uruguay,2019,56045912952.9732,0.222121727878545,14597.3080972884,16190.126957465,41.0301020716761
Uzbekistan,2017,59159945320.5667,4.46152609019241,2290.38132978946,1826.56691924216,45.678901782288
Uzbekistan,2018,50392607758.2324,5.44644486222825,2373.53751794777,1529.08286351335,66.6279846107879
Uzbekistan,2019,57921286440.3495,5.56372395323797,2458.99427136333,1724.8411344137,73.0168777978818
Vanuatu,2017,880043553.748442,4.41758863464923,2854.00034641625,3082.35632289041,0
Vanuatu,2018,914700508.22242,2.90023027256446,2864.82861418446,3125.25798900649,0
Vanuatu,2019,934239973.812573,3.26458973233873,2887.30536264955,3115.35862043261,0
Viet Nam,2017,223779865815.183,6.8122456596398004,1852.96303732618,2365.62166567374,200.38458042639
Viet Nam,2018,245213686369.157,7.07578861674985,1964.4759908863,2566.59694958511,208.306665858343
Viet Nam,2019,261921244843.172,7.0174348821878,2082.24369434234,2715.27603640721,210.400245273256
Virgin Islands US,2017,3855000000,-1.69654289372629,29290.7849834333,35938.0243875154,151.076523994812
World,2017,81306030232472.9,3.29862797064237,10721.4835303307,10827.7032622136,57.8912271224332
World,2018,86439423191635.8,2.97677626566212,10920.1226945364,11385.6752270743,59.4654244789352
World,2019,87798525859220.9,2.36461674669968,11059.488239314,11441.7328647669,60.2707939251281
Yemen,2017,26736139802.004,-5.07201001878522,643.164001955252,960.528533738514,0
Yemen,2018,23486270352.3327,0.752598678967971,632.909430329521,824.117628729094,0
Yemen,2019,22581081993.945,2.09741436129079,631.48787735002,774.334489816721,0
Zambia,2017,25868165344.8185,3.50433609558682,1660.76621606716,1534.86675111219,71.5856946542566
Zambia,2018,26312140828.64,4.03437823506192,1678.16725832287,1516.39066079862,74.8882466430453
Zambia,2019,23309773922.7582,1.44178454842219,1653.82940051561,1305.06325350544,68.7910427393667
Zimbabwe,2017,22040902300,4.70403539054713,1263.32132215801,1548.17005572552,50.0282958016651
Zimbabwe,2018,24311560500,4.82967359109212,1305.78329453795,1683.74057709465,50.0053614411136
Zimbabwe,2019,21440758800,-8.10000019886093,1183.09882268225,1463.98591018054,0
